path,label,block_res_var_mean,block_res_var_std,chi_square_parity,even_odd_imbalance,gray_mean,gray_std,lsb_ratio,neighbor_absdiff_mean,neighbor_absdiff_std,res_kurtosis,res_mean,res_std
stego/jyys-fZFibY_stego.png,1,8.6073999405,30.3772640228,2.5495605469,-0.0018005371,106.9338378906,81.4045486450,0.4990997314,3.2101242542,6.1183719635,47.3334179898,0.0000000052,2.9711239338
cover/jzY47T8vh-U.png,0,121.1479797363,143.9910430908,0.1114095052,0.0007527669,129.3976440430,61.3325233459,0.5003763835,12.2467155457,14.5000448227,7.9494935421,0.0000000116,11.0628366470
stego/jzY47T8vh-U_stego.png,1,69.3665695190,125.7025833130,0.0859578451,-0.0003306071,129.4034729004,62.0933227539,0.4998346965,8.4948425293,12.0256490707,13.7565608217,0.0000000105,8.3785667419
cover/k_NkqIaRhro.png,0,32.6180801392,84.0493469238,1.3333333333,-0.0026041667,113.3441772461,34.7177810669,0.4986979167,3.9582734108,8.6532659531,26.3004928420,0.0000000051,5.7480692863
stego/k_NkqIaRhro_stego.png,1,20.6729011536,56.8580436707,0.4486541748,-0.0007553101,113.3468627930,35.1196060181,0.4996223450,3.4761512280,6.9159030914,26.7222763578,0.0000000060,4.5798606873
cover/ka8xTk3KMw0.png,0,119.5419921875,176.4684295654,8005.1044921875,0.2017822266,134.1915893555,91.9705047607,0.6008911133,9.6378545761,15.0951833725,10.3330435671,0.0000000135,10.9702892303
stego/ka8xTk3KMw0_stego.png,1,110.7771148682,171.3462982178,7345.7235158285,0.0966466268,134.1437072754,92.6415634155,0.5483233134,9.0783596039,14.6474246979,11.1831333615,0.0000000119,10.5568456650
cover/kCJa4GoaRxc.png,0,91.5760955811,168.3343200684,0.1469930013,0.0008646647,86.2384490967,43.1908760071,0.5004323324,8.3809051514,13.4121999741,14.6212784564,0.0000000070,9.6145458221
stego/kCJa4GoaRxc_stego.png,1,69.7399291992,164.1310272217,0.5879720052,-0.0008646647,86.2437744141,44.1881828308,0.4995676676,6.5074906349,12.1241912842,21.9213028938,-0.0000000015,8.3861932755
cover/KCyLa5xkoic.png,0,51.8718376160,76.4274749756,0.6888020833,0.0018717448,87.8115997314,42.3902397156,0.5009358724,7.3270134926,10.0671100616,9.8923614867,-0.0000000029,7.2342352867
stego/KCyLa5xkoic_stego.png,1,53.9359779358,95.9830627441,4.3613484701,-0.0023549398,87.8134765625,43.1416854858,0.4988225301,6.3393726349,10.1272563934,12.0951023994,0.0000000075,7.3677687645
cover/kDrTt4sCC7I.png,0,8.8720283508,15.4696683884,0.0708211263,-0.0006001790,86.6921539307,37.1011505127,0.4996999105,3.0719373226,4.4454421997,13.6418026282,0.0000000244,3.0036873817
stego/kDrTt4sCC7I_stego.png,1,4.9986314774,9.8442525864,0.4762573242,-0.0007781982,86.6986923218,37.1963768005,0.4996109009,2.1912250519,3.4038991928,14.7858302652,-0.0000000002,2.2527222633
cover/kFMQUwT827k.png,0,14.9599647522,32.9391326904,0.0508626302,0.0005086263,70.9130020142,46.3774223328,0.5002543132,3.4431478977,6.2992286682,21.3615390272,0.0000000098,3.8921587467
stego/kFMQUwT827k_stego.png,1,6.5865325928,18.0359172821,0.2856903076,-0.0006027222,70.9158020020,46.4856948853,0.4996986389,2.3799266815,4.3897285461,30.7729420962,0.0000000051,2.5907859802
cover/kgXQwrE9-f0.png,0,168.1088867188,136.9313049316,0.0782063802,-0.0006306966,108.0218811035,53.3205528259,0.4996846517,14.4383115768,15.5588855743,5.5669009029,0.0000000047,13.0052576065
stego/kgXQwrE9-f0_stego.png,1,164.9189758301,162.7135467529,5.2296752930,-0.0025787354,108.0231628418,55.1521072388,0.4987106323,13.5928020477,15.7192049026,6.3856692999,-0.0000000112,12.8798875809
cover/KICyOWUj-ww.png,0,22.9778118134,61.1672096252,0.3544921875,-0.0013427734,122.6225509644,68.7348480225,0.4993286133,3.2514595985,7.4486966133,35.2973523563,0.0000000021,4.8107209206
stego/KICyOWUj-ww_stego.png,1,16.9663238525,44.9236755371,25.6577351888,-0.0057118734,122.6271286011,68.8888778687,0.4971440633,2.8615303040,6.3651475906,37.0678314504,-0.0000000014,4.1356248856
cover/kioB5vGYUSo.png,0,73.9170761108,104.2918701172,1.9804687500,-0.0031738281,103.6049194336,63.6963844299,0.4984130859,8.6563739777,11.3454923630,10.3782694642,0.0000000242,8.6314992905
stego/kioB5vGYUSo_stego.png,1,76.6078186035,141.2541961670,41.8950398763,-0.0072987874,103.6098556519,64.4154815674,0.4963506063,7.6396074295,11.8302879333,12.8609110170,-0.0000000130,8.7807521820
cover/kjE7bvuLB44.png,0,1.6538925171,14.4869346619,27360.7500000000,0.3730468750,124.7246475220,93.5149536133,0.6865234375,0.5826156139,2.9372920990,320.6270436221,-0.0000000112,1.2946324348
stego/kjE7bvuLB44_stego.png,1,0.6557480097,7.6598577499,108854.3795216878,0.3720423381,124.7331695557,93.5251464844,0.6860211690,0.3650187254,1.8301753998,670.9240207322,-0.0000000035,0.8185074925
cover/KkCDC-sGKwQ.png,0,89.6734313965,177.8215789795,2.2560424805,-0.0033874512,172.4244842529,43.4803733826,0.4983062744,6.7882180214,15.0314159393,15.2071892819,-0.0000000055,9.5122137070
stego/KkCDC-sGKwQ_stego.png,1,45.4708328247,119.4488983154,5.0052083333,-0.0025227865,172.4324645996,44.2025909424,0.4987386068,4.7577199936,11.4636163712,23.7203963847,-0.0000000151,6.7861280441
cover/kl-dC3shTIw.png,0,261.1959533691,171.8570098877,0.4102376302,0.0014444987,103.4174041748,44.6161842346,0.5007222493,17.9141407013,19.7520141602,4.7958982187,-0.0000000044,16.2163314819
stego/kl-dC3shTIw_stego.png,1,169.5683288574,132.6614379883,0.2054901123,-0.0005111694,103.4201812744,47.0724868774,0.4997444153,14.4839162827,17.1153240204,5.7799920330,0.0000000085,13.0788307190
cover/KlfQcIMDsfU.png,0,101.7892456055,90.5480575562,7.1061401367,-0.0060119629,87.6931838989,51.0008201599,0.4969940186,10.4255094528,11.8298749924,7.1193678625,0.0000000033,10.1177539825
stego/KlfQcIMDsfU_stego.png,1,162.7299804688,165.8576965332,95.9353078206,-0.0110448201,87.6990432739,52.7015953064,0.4944775899,12.2147188187,14.7939548492,7.5658002255,0.0000000030,12.7871990204
cover/kna0rERNTww.png,0,252.7949829102,314.9669799805,0.1269734701,-0.0008036296,88.0270156860,75.9753799438,0.4995981852,12.7563667297,23.2184638977,8.5789770841,-0.0000000224,15.9732913971
stego/kna0rERNTww_stego.png,1,189.6164550781,263.2536315918,3.1823781331,0.0020116170,88.0334777832,77.5393447876,0.5010058085,10.6079988480,20.4362106323,9.2067193956,0.0000000023,13.8260793686
cover/knpZDQSXrOQ.png,0,46.4783935547,145.4962615967,1.3229370117,0.0025939941,228.0335845947,21.3435630798,0.5012969971,2.8784797192,10.1186542511,48.0331895446,-0.0000000054,6.8417477608
stego/knpZDQSXrOQ_stego.png,1,35.9604530334,138.5390777588,0.0085500081,0.0001042684,228.0362243652,22.4000873566,0.5000521342,2.5994222164,9.2045221329,56.4987660239,-0.0000000246,6.0185103416
cover/knvrzah30jo.png,0,74.2375106812,166.6529388428,5.8015136719,0.0054321289,115.7529907227,83.2097167969,0.5027160645,6.9319930077,12.7626752853,22.8473529985,-0.0000000154,8.6546697617
stego/knvrzah30jo_stego.png,1,64.3973541260,173.1714019775,108.2345021566,0.0117314657,115.7627639771,83.6990051270,0.5058657328,6.1117010117,11.7726678848,29.1092941329,0.0000000095,8.0523252487
cover/KofzUvmSHks.png,0,85.9232711792,120.0023193359,39.8193562826,0.0142313639,142.4011383057,70.0007324219,0.5071156820,9.4906940460,12.7368392944,10.1790549927,-0.0000000433,9.3018436432
stego/KofzUvmSHks_stego.png,1,64.0246200562,118.1869888306,70.5371907552,0.0094706217,142.4095306396,70.5786666870,0.5047353109,7.3190922737,11.5200939178,15.1580359524,-0.0000000042,8.0325126648
cover/kpAXYoXSeuY.png,0,53.0767936707,66.8865737915,0.4044799805,-0.0014343262,151.1585388184,50.7559127808,0.4992828369,7.2391529083,9.9988441467,9.0358295972,-0.0000000030,7.3129696846
stego/kpAXYoXSeuY_stego.png,1,52.4949455261,79.0498123169,0.0014699300,0.0000432332,151.1593933105,51.3617324829,0.5000216166,6.5543980598,9.8764457703,10.9886332305,0.0000000023,7.2677054405
cover/KQNBuD9YGdo.png,0,84.3088684082,99.4419021606,42.8935546875,0.0147705078,75.5329895020,62.5404129028,0.5073852539,9.5640974045,12.5887823105,8.5009351951,-0.0000000261,9.2227468491
stego/KQNBuD9YGdo_stego.png,1,62.9895515442,76.1220245361,10.4591674805,0.0036468506,75.5320968628,63.1735191345,0.5018234253,8.2035703659,10.7614145279,8.9296123586,0.0000000080,7.9673562050
cover/kU9NnI73MRg.png,0,26.7254085541,67.0969924927,0.1797688802,0.0009562174,107.0417175293,74.8304519653,0.5004781087,4.6235132217,9.3755302429,26.5766734582,-0.0000000115,5.2195544243
stego/kU9NnI73MRg_stego.png,1,13.0859489441,46.4903144836,9.0784505208,0.0033976237,107.0567016602,74.9467544556,0.5016988118,2.9667227268,6.5950617790,47.2985303676,-0.0000000093,3.6464581490
cover/KWpm9MmEo2s.png,0,131.6865997314,93.8043746948,8.4378255208,-0.0065511068,145.2599182129,32.2962341309,0.4967244466,13.3777875900,13.3025703430,5.0537207283,0.0000000088,11.5095186234
stego/KWpm9MmEo2s_stego.png,1,96.4218978882,85.0408248901,28.0888875326,-0.0059763590,145.2620544434,34.1721229553,0.4970118205,11.1771154404,12.1531257629,6.7503138355,-0.0000000035,9.8567905426
cover/KWu_pl00QEQ.png,0,61.9613952637,145.7347869873,0.0107625326,-0.0002339681,127.9569854736,59.7452774048,0.4998830160,9.1466741562,12.6920938492,19.2472965856,-0.0000000242,7.9374656677
stego/KWu_pl00QEQ_stego.png,1,28.3159179688,108.9226837158,0.0286102295,-0.0001907349,127.9617462158,60.0951690674,0.4999046326,5.8116898537,9.0621976852,49.2471059271,-0.0000000093,5.3713445663
cover/kXYmB2m-poo.png,0,80.4847946167,114.6867828369,18.5551961263,-0.0097147624,58.7094955444,29.0614433289,0.4951426188,7.6234812737,11.9003686905,9.8619531873,0.0000000047,9.0092325211
stego/kXYmB2m-poo_stego.png,1,48.0470542908,82.2522506714,16.3515675863,-0.0045598348,58.7145996094,30.1682529449,0.4977200826,6.0115127563,10.0919895172,13.5311003995,0.0000000155,6.9667234421
cover/kZy1nlnf9Z8.png,0,40.6344757080,48.8198966980,2.7552083333,-0.0037434896,38.2269821167,26.7203998566,0.4981282552,6.4522652626,8.2994089127,20.5187863285,0.0000000000,6.3967881203
stego/kZy1nlnf9Z8_stego.png,1,38.3887519836,57.2634582520,6.8913574219,0.0029602051,38.2288169861,27.5799579620,0.5014801025,6.0540537834,8.1099519730,22.4179436547,0.0000000006,6.2141771317
cover/laamejC10zw.png,0,91.6816329956,116.9382095337,110.9258015951,-0.0237528483,141.2310028076,58.3732757568,0.4881235758,8.4775180817,12.4835720062,8.1148749253,0.0000000054,9.5982637405
stego/laamejC10zw_stego.png,1,105.8259811401,168.0183258057,327.1504720052,-0.0203959147,141.2411041260,59.4280891418,0.4898020426,8.4964904785,13.7337818146,9.5117545944,0.0000000027,10.3136653900
cover/lEBDlbXLEgs.png,0,22.4534912109,60.2363929749,21157.5013020833,-0.3280436198,92.0923233032,74.9768447876,0.3359781901,3.2546513081,7.9323701859,36.6177204380,0.0000000072,4.7790975571
stego/lEBDlbXLEgs_stego.png,1,15.7021484375,41.9613037109,22854.0498046875,-0.1704711914,92.1723098755,75.0203781128,0.4147644043,3.0745310783,6.1255483627,34.9526032783,0.0000000055,3.9864501953
cover/LH-oDgQW2CQ.png,0,8.8311595917,20.5313587189,43.4269409180,-0.0148620605,82.8698730469,32.3630142212,0.4925689697,1.7414135933,4.6334738731,22.3895538150,0.0000000019,2.9903192520
stego/LH-oDgQW2CQ_stego.png,1,6.6144766808,18.0802402496,84.7509969076,-0.0103810628,82.8764648438,32.4932365417,0.4948094686,1.4910353422,3.9965360165,25.7107195278,-0.0000000115,2.5843794346
cover/LH7-_hr5PbM.png,0,123.2881851196,161.5153656006,1.9677937826,0.0031636556,84.6231918335,66.5706100464,0.5015818278,10.3472003937,14.4913654327,8.7246193948,0.0000000214,11.1423473358
stego/LH7-_hr5PbM_stego.png,1,117.7630310059,175.7026824951,32.4794972738,-0.0064264933,84.6283874512,67.6283111572,0.4967867533,9.6704616547,14.3845224380,9.9155610989,0.0000000221,10.8868598938
cover/LKgtcY1KoZI.png,0,16.5381526947,43.1725387573,0.7190755208,-0.0019124349,101.3883285522,66.2078323364,0.4990437826,4.2110724449,6.8918213844,27.6533510751,-0.0000000009,4.1051902771
stego/LKgtcY1KoZI_stego.png,1,12.0506639481,36.3860588074,0.0249226888,0.0001780192,101.3941192627,66.3291473389,0.5000890096,3.1237754822,5.3921742439,38.8150692549,-0.0000000068,3.4908640385
cover/LKwo0PfwSTs.png,0,65.6603851318,95.3129272461,1.3753255208,0.0026448568,132.6775970459,63.5391998291,0.5013224284,7.4846053123,10.9972715378,9.7766396686,0.0000000097,8.1383953094
stego/LKwo0PfwSTs_stego.png,1,55.0335159302,82.0385208130,0.0000050863,-0.0000025431,132.6792907715,64.0787277222,0.4999987284,6.8666801453,10.0975255966,10.4553121334,-0.0000000016,7.4483428001
cover/LLBHaRrsA2Y.png,0,19.0862751007,80.3889999390,7344.5638020833,-0.1932779948,232.4410858154,30.8913116455,0.4033610026,1.6033887863,7.9202661514,65.4493623021,-0.0000000056,4.3926777840
stego/LLBHaRrsA2Y_stego.png,1,6.1997404099,34.1663932800,16206.7500000000,-0.1435546875,232.4741516113,31.0611419678,0.4282226562,1.0055724382,5.1809639931,112.9694218234,0.0000000111,2.5098905563
cover/lmbZ8kOSWvk.png,0,29.4320068359,57.0584182739,0.4762573242,0.0015563965,102.8005065918,51.3209762573,0.5007781982,4.7856583595,7.6114687920,21.2289941925,-0.0000000030,5.4431328773
stego/lmbZ8kOSWvk_stego.png,1,24.5890827179,55.2858047485,0.8929494222,0.0010655721,102.8046646118,51.6189079285,0.5005327861,3.9591062069,7.1211237907,27.7530192445,0.0000000300,4.9772458076
cover/LoZ-HgXV6Aw.png,0,30.5970096588,72.3509368896,0.1836140951,0.0009663900,210.7507171631,23.5238838196,0.5004831950,3.9791567326,8.9574851990,28.9471713581,0.0000000498,5.5583100319
stego/LoZ-HgXV6Aw_stego.png,1,13.9287939072,46.4331359863,0.6053924561,0.0008773804,210.7556457520,23.9480953217,0.5004386902,2.6993823051,6.4666457176,48.7703070222,0.0000000005,3.7592136860
cover/lpu2T4Kts0A.png,0,77.6346359253,119.5931320190,11.0208333333,0.0074869792,107.5442352295,75.0665588379,0.5037434896,7.1107258797,12.2483663559,10.7029740030,0.0000000177,8.8462619781
stego/lpu2T4Kts0A_stego.png,1,69.4496688843,115.9588394165,20.9393361410,0.0051600138,107.5478363037,75.6307907104,0.5025800069,6.5355482101,11.5874490738,12.1070754504,-0.0000000019,8.3662958145
cover/Ls0oRZd-NuA.png,0,10.5701828003,35.1035194397,1.2312011719,0.0025024414,134.4653015137,63.0816764832,0.5012512207,2.8028504848,6.6690425873,52.5510394894,-0.0000000102,3.2886435986
stego/Ls0oRZd-NuA_stego.png,1,2.7933437824,16.1641006470,4.0378875732,-0.0022659302,134.4731140137,63.1208190918,0.4988670349,1.7036988735,3.9232871532,134.6353141503,-0.0000000009,1.7082405090
cover/LUQehBE2FOA.png,0,5.2647786140,20.1737251282,4965.1465657552,-0.1589152018,55.1014518738,32.9676399231,0.4205423991,1.5406872034,4.5816965103,58.8963740843,0.0000000061,2.3180639744
stego/LUQehBE2FOA_stego.png,1,2.3118619919,18.2079715729,19313.2916310628,-0.1567103068,55.1064376831,33.0188484192,0.4216448466,0.9183684587,3.0477752686,218.2952203001,-0.0000000041,1.5372462273
cover/Lv5ndK10jZo.png,0,283.5700683594,253.8982391357,15.0822143555,-0.0087585449,115.8439712524,59.6149711609,0.4956207275,17.0560283661,20.5172538757,5.0488553219,-0.0000000277,16.9125366211
stego/Lv5ndK10jZo_stego.png,1,193.0105895996,199.3345184326,50.8858693441,-0.0080439250,115.8478851318,61.7092323303,0.4959780375,13.9275150299,18.4705905914,5.9774591101,-0.0000000012,13.9600334167
cover/lVOL-j5XtQY.png,0,22.3941726685,25.1803455353,0.5606282552,-0.0016886393,16.3628196716,7.6506261826,0.4991556803,4.1638092995,5.6596570015,34.7384479253,-0.0000000039,4.7379779816
stego/lVOL-j5XtQY_stego.png,1,58.7735748291,73.7257537842,0.4608205160,-0.0007654826,16.3678245544,10.9007759094,0.4996172587,5.7322564125,9.8244552612,41.9097470024,-0.0000000018,7.6779303551
cover/lvSDZw6V8nw.png,0,66.4578857422,113.6073913574,2638.9428914388,0.1158548991,172.4768066406,73.2976913452,0.5579274495,6.1311893463,11.9270782471,13.8872692061,0.0000000140,8.1732740402
stego/lvSDZw6V8nw_stego.png,1,57.8590545654,106.7721557617,1672.3922170003,0.0461146037,172.4490661621,73.7545089722,0.5230573018,5.6820726395,11.1779184341,14.7090279777,0.0000000082,7.6278262138
cover/LyP7FdwBv3g.png,0,41.4768753052,99.9465866089,1.0483601888,0.0023091634,94.1708831787,62.1302490234,0.5011545817,4.7457985878,9.0071687698,24.0192105731,-0.0000000030,6.4620466232
stego/LyP7FdwBv3g_stego.png,1,46.4555664062,108.5349502563,2.3243001302,-0.0017191569,94.1712188721,62.5568962097,0.4991404215,4.9946889877,9.2960052490,22.0460142743,0.0000000107,6.8373260498
cover/LZ17mSYwnAA.png,0,30.8251914978,51.6848182678,0.0058797201,-0.0001729329,139.7156677246,49.2235336304,0.4999135335,4.7916111946,8.0384931564,13.0872576682,0.0000000000,5.5846266747
stego/LZ17mSYwnAA_stego.png,1,22.2160530090,42.9274101257,1.0483601888,0.0011545817,139.7178955078,49.5082550049,0.5005772909,4.0458288193,6.8512678146,15.7134939245,-0.0000000045,4.7364435196
cover/LZNnJ8XPIl8.png,0,8.7532825470,14.6209459305,8.5166219076,0.0065816243,38.4223060608,21.8990879059,0.5032908122,2.9390056133,4.7570095062,17.9404643013,0.0000000081,2.9792919159
stego/LZNnJ8XPIl8_stego.png,1,3.4322185516,8.4245901108,3.9388020833,0.0022379557,38.4262390137,22.0180110931,0.5011189779,1.9149445295,3.2650148869,32.6135050653,0.0000000042,1.8684502840
cover/Lzx4J_Pb3sk.png,0,130.0886077881,126.4388580322,3.7443237305,0.0043640137,115.4015045166,55.5304794312,0.5021820068,11.9328775406,14.3007755280,6.3423990106,0.0000000154,11.4370412827
stego/Lzx4J_Pb3sk_stego.png,1,137.1810455322,151.9988861084,1.8310546875,-0.0015258789,115.4031372070,56.9668884277,0.4992370605,11.6768360138,14.7418756485,7.0288740057,-0.0000000077,11.7464857101
cover/M1gaxG1UN1E.png,0,316.2072753906,248.7224578857,370.4282430013,-0.0434061686,57.1877021790,48.3227767944,0.4782969157,19.0143814087,20.6818161011,4.9956288960,-0.0000000233,17.8394412994
stego/M1gaxG1UN1E_stego.png,1,360.1909179688,297.8106384277,1403.0908253988,-0.0422388713,57.1914978027,52.4402656555,0.4788805644,19.4199104309,22.2111148834,5.1971097546,0.0000000012,19.0359821320
cover/M52IOXTweEk.png,0,14.7841949463,40.3220176697,3435.1407063802,-0.1321818034,102.5229797363,42.3751945496,0.4339090983,2.9964776039,5.8625349998,26.4032194823,-0.0000000163,3.8597166538
stego/M52IOXTweEk_stego.png,1,16.1594047546,47.9321517944,7629.4601440430,-0.0984954834,102.5456008911,42.5797691345,0.4507522583,2.9165835381,5.8195500374,30.6035911150,-0.0000000355,4.0311408043
cover/M72A61geqVo.png,0,14.6496982574,41.1329307556,1.9551595052,0.0031534831,145.9885864258,65.1081848145,0.5015767415,3.6399257183,6.5939407349,32.8182952780,0.0000000116,3.8512935638
stego/M72A61geqVo_stego.png,1,6.9531126022,33.5315895081,0.5046844482,0.0008010864,145.9966735840,65.1971359253,0.5004005432,2.2164669037,4.6942396164,73.8586978845,-0.0000000051,2.6524264812
cover/m7Uo3pnPGZI.png,0,14.9431838989,37.9550514221,0.1054687500,-0.0007324219,194.5428161621,33.2678794861,0.4996337891,3.1396305561,5.6729273796,74.1855746527,0.0000000183,3.8772852421
stego/m7Uo3pnPGZI_stego.png,1,11.3461914062,37.7358322144,4.8450520833,-0.0024820964,194.5475921631,33.4812164307,0.4987589518,2.6702682972,5.0070095062,75.8821420121,0.0000000068,3.3825378418
cover/M_6lB2xafZI.png,0,64.2819213867,112.9839248657,7.7200520833,-0.0062662760,99.6510467529,51.0050506592,0.4968668620,8.4782772064,11.7511825562,10.4220846281,-0.0000000373,8.0424451828
stego/M_6lB2xafZI_stego.png,1,33.2951583862,86.2430877686,0.5505421956,-0.0008366903,99.6580657959,51.4565849304,0.4995816549,5.7075967789,9.4597768784,18.9757707844,-0.0000000001,5.7946996689
cover/MEZEfc06GA0.png,0,124.0388488770,158.5691986084,312.3112792969,0.0398559570,73.9822311401,63.7021636963,0.5199279785,11.9244909286,17.7569427490,8.4725015242,0.0000000088,11.2048311234
stego/MEZEfc06GA0_stego.png,1,34.0668411255,72.3814010620,244.4788055420,0.0176315308,73.9738464355,64.1720809937,0.5088157654,6.7677989006,11.4709711075,17.5880984339,0.0000000111,5.9149675369
cover/mF6nc-b1IWc.png,0,164.3285980225,185.4002075195,14.1850789388,-0.0084940592,74.6558685303,53.7236137390,0.4957529704,14.5458602905,16.3304595947,6.9326164798,0.0000000023,12.8791866302
stego/mF6nc-b1IWc_stego.png,1,90.2592163086,163.9915618896,82.2778523763,-0.0102284749,74.6599273682,54.8745117188,0.4948857625,10.2872257233,13.6443223953,13.6672590170,0.0000000023,9.5524168015
cover/mibCiPnj-B8.png,0,46.9118118286,76.6008758545,0.0684407552,0.0005900065,102.9898529053,56.5642051697,0.5002950033,6.5954694748,11.4861001968,13.3068739115,0.0000000349,6.8987088203
stego/mibCiPnj-B8_stego.png,1,19.0119762421,46.9800949097,0.7855682373,-0.0009994507,102.9986877441,56.8178901672,0.4995002747,4.0389266014,7.9651408195,24.9151267089,0.0000000005,4.4029183388
cover/mjO1r3WX-7s.png,0,74.1939392090,64.9930419922,205.7373046875,-0.0323486328,37.4930305481,22.1764831543,0.4838256836,9.7586116791,10.1081686020,5.3125798120,-0.0000000021,8.6392211914
stego/mjO1r3WX-7s_stego.png,1,74.6860427856,73.1172027588,1084.3363494873,-0.0371322632,37.4983062744,24.1052055359,0.4814338684,9.1298131943,10.5709877014,6.5323270099,-0.0000000031,8.6670026779
cover/MKeBSjTFf7A.png,0,14.8406772614,40.7018356323,691.0315755208,0.0592854818,104.6139526367,94.0214767456,0.5296427409,2.9477522373,6.2168664932,36.2447681794,0.0000000000,3.8863716125
stego/MKeBSjTFf7A_stego.png,1,10.7060260773,31.1604747772,2689.6973470052,0.0584818522,104.6172180176,94.0941238403,0.5292409261,2.4950253963,5.0501790047,41.3091131014,-0.0000000019,3.2929527760
cover/mkiFnR3hM_0.png,0,58.9906578064,107.2724075317,23.8624877930,0.0110168457,132.9261474609,56.4892349243,0.5055084229,8.1161489487,11.5742835999,12.3634682100,0.0000000327,7.7287483215
stego/mkiFnR3hM_0_stego.png,1,23.4874420166,60.2063217163,44.1432495117,0.0074920654,132.9345703125,56.8124046326,0.5037460327,5.0070729256,8.3067760468,22.8953888371,0.0000000092,4.8934984207
cover/MlmN7bHBhE4.png,0,67.5404968262,83.9144668579,0.0615437826,0.0005594889,138.4081420898,58.2519874573,0.5002797445,7.9462218285,10.7389621735,9.3048103067,-0.0000000056,8.2508420944
stego/MlmN7bHBhE4_stego.png,1,80.7563858032,100.4363021851,0.0317433675,0.0002009074,138.4109497070,59.0413169861,0.5001004537,8.3301744461,11.3711738586,8.4437204611,-0.0000000056,9.0135936737
cover/mM1lXSdkxrk.png,0,81.3612289429,123.4864959717,8.6222534180,0.0066223145,166.6112518311,69.2783584595,0.5033111572,7.4432477951,12.4500751495,11.2920390894,0.0000000219,9.0559625626
stego/mM1lXSdkxrk_stego.png,1,85.4895172119,135.8864440918,0.0000000000,0.0000000000,166.6119689941,69.9924926758,0.5000000000,7.3400888443,12.4853610992,11.5753058018,0.0000000085,9.2754211426
cover/MnhfamCWs6s.png,0,97.9674987793,141.0292358398,4.5517781576,0.0048116048,143.4256134033,70.0458984375,0.5024058024,8.1432332993,13.8632745743,10.7242445105,0.0000000284,9.9422101974
stego/MnhfamCWs6s_stego.png,1,93.7261810303,153.4672698975,1.4667205811,0.0013656616,143.4243927002,70.8333282471,0.5006828308,7.5725684166,13.1041231155,11.2133620073,0.0000000221,9.7248020172
cover/MPYUwhE8Jjs.png,0,195.7894897461,240.8390808105,1.4721883138,-0.0027364095,180.0337829590,57.6789474487,0.4986317952,14.9032058716,19.6550559998,6.8167636770,0.0000000191,14.0932273865
stego/MPYUwhE8Jjs_stego.png,1,63.2773437500,138.7129974365,3.1502736410,0.0020014445,180.0329895020,58.6154327393,0.5010007222,9.0259132385,13.7068481445,16.1305919817,0.0000000144,8.0514421463
cover/mqUprKkFwt8.png,0,10.4086399078,42.4274559021,3071.0000813802,-0.1249796549,45.3590698242,20.0837116241,0.4375101725,1.4792608023,5.9822697639,54.5411544304,0.0000000065,3.2422034740
stego/mqUprKkFwt8_stego.png,1,2.4784367085,13.3977403641,7678.7873586019,-0.0988133748,45.3846130371,20.1918773651,0.4505933126,0.8887096047,3.6452345848,103.2982062525,0.0000000033,1.5978453159
cover/MrnKSSSuvuM.png,0,8.2930307388,23.0778942108,1120.7292480469,-0.0755004883,84.8222045898,28.4284648895,0.4622497559,1.9048063755,4.9134116173,46.5484449570,-0.0000000220,2.8935723305
stego/MrnKSSSuvuM_stego.png,1,3.5385105610,12.2713708878,4996.3427937826,-0.0797068278,84.8318328857,28.5163211823,0.4601465861,1.2748798132,3.4543123245,79.7136645850,-0.0000000216,1.8954854012
cover/MRpemXy7GeM.png,0,197.6301727295,221.5469055176,0.2034505208,0.0010172526,116.4077301025,66.5458526611,0.5005086263,13.0491399765,19.1531314850,7.7321579458,-0.0000000168,14.1064872742
stego/MRpemXy7GeM_stego.png,1,111.5256805420,153.2909393311,0.0672658285,-0.0002924601,116.4148483276,67.7080764771,0.4998537699,9.8696947098,15.6964626312,9.5767406784,-0.0000000095,10.6157407761
cover/mSK5nNsAsLY.png,0,27.7055168152,36.2687797546,181.2789916992,-0.0303649902,28.2194747925,22.0398464203,0.4848175049,4.7253680229,8.0486125946,10.0838468101,-0.0000000176,5.2862639427
stego/mSK5nNsAsLY_stego.png,1,12.9236536026,26.3019485474,204.9616699219,-0.0161437988,28.2250404358,22.4616813660,0.4919281006,3.2264840603,5.9927530289,22.0829800823,-0.0000000018,3.6185381413
cover/MsNoBrXCZto.png,0,6.2618308067,12.3468437195,0.2417195638,0.0011088053,119.6374053955,35.3101387024,0.5005544027,2.8635377884,4.5048513412,48.5307825770,0.0000000016,2.5327999592
stego/MsNoBrXCZto_stego.png,1,2.3385422230,8.9017457962,1.9300130208,-0.0015665690,119.6433029175,35.3608398438,0.4992167155,1.7252651453,2.9191882610,225.5757160022,-0.0000000132,1.5493326187
cover/MsoAoPmm3Bw.png,0,83.4240722656,152.4417877197,292.7011922201,0.0385843913,209.8639526367,44.7329978943,0.5192921956,6.9997749329,13.5026731491,15.5739029834,-0.0000000357,9.1654672623
stego/MsoAoPmm3Bw_stego.png,1,62.4592514038,120.9989624023,480.9375813802,0.0247294108,209.8625946045,45.6090583801,0.5123647054,5.8874268532,11.9171762466,16.4614978072,0.0000000027,7.9397001266
